term,borrowrate,listingcategory,isborrowerhomeowner,incomeverifiable,recommendation
36,0.3177,1,False,True,0
60,0.2867,19,True,True,0
60,0.1396,1,True,True,0
36,0.144,3,True,True,1
60,0.184,1,False,True,0
36,0.195,0,False,True,0
36,0.24,0,False,True,1
36,0.1189,2,False,True,0
36,0.285,1,True,True,0
36,0.1679,13,False,True,0
36,0.14,0,True,True,0
36,0.077,1,False,True,0
36,0.2511,1,True,True,0
36,0.35,7,False,True,0
36,0.1768,13,True,True,0
36,0.17,0,True,True,0
12,0.2343,7,False,True,0
36,0.2625,1,True,True,0
36,0.1249,1,False,True,0
36,0.0849,1,True,True,0
36,0.219,1,True,True,0
36,0.1656,1,False,True,0
60,0.0819,7,True,True,0
60,0.2684,1,True,True,0
36,0.25,0,False,True,0
36,0.2314,0,False,True,0
36,0.2346,15,True,True,0
60,0.1765,1,True,True,0
60,0.134,7,True,True,0
60,0.1169,1,False,True,0
36,0.3134,7,False,True,0
36,0.2172,1,True,True,1
60,0.2759,1,False,True,0
60,0.1984,1,True,True,0
36,0.25,1,True,True,0
60,0.2862,1,False,True,0
36,0.1585,2,True,False,0
36,0.1598,4,True,True,0
36,0.21,1,True,True,0
36,0.1799,3,False,True,0
36,0.099,1,False,True,0
36,0.24,0,False,True,0
36,0.2932,1,True,True,0
36,0.0949,20,False,True,0
60,0.2549,1,False,True,0
36,0.1675,0,False,True,1
36,0.14,1,True,True,0
36,0.0809,6,False,True,0
36,0.3125,1,True,True,0
36,0.3134,3,False,True,0
36,0.285,1,True,True,0
36,0.3177,2,True,True,0
36,0.3435,7,True,True,0
36,0.1275,5,True,True,2
60,0.2085,1,True,True,0
36,0.2635,1,False,True,0
36,0.2394,1,True,False,0
60,0.1385,6,False,True,0
36,0.3199,3,False,True,0
36,0.2511,3,False,True,0
36,0.139,2,True,True,0
36,0.2699,3,True,True,0
60,0.1039,1,False,True,0
36,0.1609,1,False,True,0
36,0.0849,0,True,True,0
60,0.222,2,True,False,0
36,0.0825,1,False,True,0
36,0.1359,20,False,True,0
36,0.0845,0,False,True,0
36,0.26,2,True,True,0
36,0.1685,1,False,True,0
36,0.2099,7,True,True,0
36,0.3073,8,False,True,0
36,0.2712,7,False,True,0
36,0.149,7,False,False,0
36,0.1245,1,False,True,0
36,0.1315,0,True,True,0
36,0.2932,1,False,True,0
36,0.1055,3,False,True,0
36,0.17,3,False,True,0
36,0.1074,6,False,True,1
36,0.1,0,False,True,0
36,0.1515,4,True,True,1
36,0.0666,2,True,True,0
36,0.1734,1,False,False,0
36,0.3177,1,False,True,0
36,0.1599,1,False,True,0
36,0.29,0,False,True,0
36,0.13,0,False,True,1
36,0.22,0,True,True,0
36,0.2875,0,False,True,0
36,0.35,7,True,True,0
36,0.2492,3,True,False,0
36,0.155,2,True,True,0
60,0.195,1,False,True,0
36,0.1175,0,True,True,0
36,0.116,0,False,True,0
36,0.18,3,False,True,0
12,0.0499,3,False,True,0
36,0.1685,3,False,True,0
36,0.2255,3,False,False,0
36,0.2511,1,True,True,0
60,0.2155,1,False,True,0
36,0.0659,1,True,True,0
36,0.2859,1,False,True,0
36,0.0809,1,True,True,0
60,0.2747,2,True,False,0
36,0.34,1,False,True,0
36,0.2909,0,False,True,0
36,0.1449,1,False,True,0
36,0.1291,0,False,True,0
36,0.1585,1,True,True,0
36,0.1029,1,True,True,0
36,0.1799,3,True,True,0
36,0.2925,1,True,False,0
12,0.1528,6,False,True,0
36,0.3177,1,True,True,0
36,0.25,0,True,True,0
36,0.2639,1,True,True,0
60,0.2359,2,False,True,0
36,0.3177,3,False,False,0
36,0.2875,0,False,True,0
36,0.18,7,True,True,0
36,0.1626,1,False,True,0
36,0.1034,1,True,True,0
36,0.2015,1,False,True,0
36,0.2925,1,False,True,0
36,0.0839,1,True,True,0
36,0.2925,13,True,True,0
36,0.2932,1,False,True,0
60,0.2045,1,True,True,0
60,0.2899,1,False,True,0
36,0.092,1,False,True,0
36,0.35,1,True,True,0
36,0.1585,1,False,True,0
36,0.275,2,True,True,0
36,0.099,1,False,True,0
36,0.2399,1,False,False,0
36,0.2469,1,False,True,0
36,0.1239,1,True,True,0
36,0.093,1,True,True,0
60,0.1984,1,True,True,0
36,0.1465,1,False,True,0
36,0.08,0,True,True,0
36,0.3177,3,False,True,0
36,0.1305,2,True,True,0
36,0.2699,2,True,True,0
36,0.093,1,True,False,0
36,0.1189,1,True,True,0
36,0.1039,1,False,True,0
36,0.2015,1,False,True,0
36,0.089,1,True,True,0
36,0.25,0,True,True,1
36,0.08,3,True,True,0
36,0.2725,3,False,True,0
36,0.1414,1,True,False,0
36,0.1656,3,False,True,0
36,0.17,0,False,True,0
36,0.316,3,True,False,0
60,0.152,1,True,True,0
36,0.1149,1,True,True,0
60,0.1139,1,False,True,0
60,0.1346,15,False,True,0
36,0.15,1,True,True,0
60,0.1819,1,True,True,0
36,0.19,0,False,True,1
36,0.2639,15,False,True,0
36,0.098,1,True,True,0
60,0.1269,1,True,True,0
36,0.2599,3,False,False,0
36,0.1685,2,True,True,0
60,0.2254,1,True,True,0
36,0.2566,13,True,False,1
36,0.1899,1,False,True,0
36,0.2148,15,False,True,0
36,0.099,1,False,True,0
36,0.1734,1,True,True,0
36,0.18,4,True,True,0
36,0.199,7,False,True,0
60,0.1585,1,False,True,0
36,0.07,7,True,True,0
60,0.1875,2,True,True,0
36,0.295,3,False,False,0
36,0.184,6,False,True,0
60,0.0961,1,True,True,1
60,0.1699,1,True,True,0
60,0.1435,1,True,True,0
36,0.1764,4,False,True,0
36,0.19,0,True,True,0
36,0.26,0,True,True,1
36,0.1949,1,True,True,0
60,0.1419,2,False,True,0
36,0.1679,1,True,True,0
36,0.15,0,False,True,1
36,0.29,0,False,True,0
36,0.0995,0,False,True,0
36,0.25,3,False,True,0
36,0.1153,1,True,True,0
60,0.194,1,False,True,0
36,0.099,1,False,True,0
36,0.0849,1,True,True,0
60,0.1579,1,False,True,0
36,0.1915,1,True,True,0
60,0.2862,2,True,False,0
36,0.1095,7,False,True,0
36,0.3,1,True,True,0
36,0.149,1,True,True,0
36,0.1298,1,False,True,0
36,0.2099,2,True,True,0
36,0.2492,20,False,True,0
60,0.194,1,True,True,0
36,0.2346,1,True,True,0
60,0.1435,1,True,True,0
60,0.2024,2,False,True,0
36,0.29,0,False,True,0
36,0.2699,7,False,True,0
36,0.2699,1,False,True,0
60,0.3304,13,False,True,0
36,0.1518,0,False,True,0
36,0.2199,15,False,True,0
60,0.2005,1,False,True,0
36,0.128,1,True,True,0
36,0.2272,2,True,True,0
36,0.198,7,True,True,0
36,0.2958,18,False,True,0
36,0.2492,15,False,True,0
36,0.2449,16,True,True,0
36,0.29,0,True,True,0
36,0.1314,1,True,True,0
60,0.1519,2,True,True,0
36,0.2225,1,False,True,0
36,0.1675,0,False,True,0
36,0.2699,3,False,True,0
36,0.0879,1,True,True,0
60,0.2624,1,False,True,0
60,0.187,1,False,True,0
36,0.201,1,True,True,0
36,0.2199,18,False,True,0
12,0.1279,6,True,True,0
36,0.2199,7,False,True,3
36,0.279,0,True,True,1
36,0.1875,0,False,True,1
60,0.2179,3,False,False,0
36,0.2492,2,True,True,0
36,0.1692,0,False,True,0
60,0.1189,1,True,True,0
36,0.1249,2,True,True,0
12,0.1224,6,False,True,0
36,0.105,0,False,True,0
60,0.2304,2,True,True,0
36,0.1621,0,False,True,0
36,0.2699,1,True,True,0
36,0.3199,1,False,True,0
60,0.2379,1,True,True,0
36,0.1465,14,False,True,0
60,0.1223,7,False,True,0
60,0.2259,3,True,True,0
36,0.1695,1,False,True,0
60,0.1695,1,True,True,0
60,0.2118,1,False,True,0
36,0.2399,1,False,True,0
36,0.316,3,True,False,0
60,0.1769,2,False,False,0
36,0.0766,1,False,True,0
36,0.342,7,False,True,0
60,0.2085,1,True,True,0
36,0.35,1,True,True,0
60,0.215,3,False,True,0
60,0.2081,1,True,True,0
36,0.1274,1,True,True,0
36,0.0649,15,True,True,0
36,0.19,1,True,True,0
60,0.145,1,True,True,0
36,0.0769,2,False,True,0
36,0.1585,1,False,True,0
36,0.2259,2,True,True,0
36,0.0999,0,True,True,0
36,0.092,7,True,True,0
36,0.0949,2,True,True,0
60,0.194,1,False,True,0
36,0.1199,1,False,True,0
60,0.2489,3,True,False,0
60,0.1334,2,True,True,0
36,0.192,3,False,True,0
36,0.2015,7,True,True,0
60,0.2499,1,False,True,0
60,0.1655,1,True,True,0
36,0.201,3,False,True,0
60,0.1223,13,True,True,0
36,0.0879,1,False,True,0
36,0.085,0,True,True,1
36,0.2932,1,True,True,0
36,0.0815,4,False,True,0
36,0.2969,7,True,True,0
36,0.07,1,True,True,0
36,0.2304,1,False,True,0
36,0.2469,1,False,True,0
36,0.1695,1,False,True,0
36,0.3,2,True,True,0
60,0.1334,2,True,True,0
36,0.3,1,False,True,1
60,0.1579,1,False,True,0
36,0.225,0,True,True,0
36,0.1675,1,False,True,0
36,0.1099,1,True,True,0
36,0.1774,1,False,True,0
36,0.343,6,False,True,0
36,0.1365,3,False,False,0
36,0.1,0,True,True,0
36,0.127,13,True,True,0
60,0.0899,7,True,True,0
36,0.2839,1,False,True,0
36,0.0649,7,False,True,0
60,0.2506,1,True,True,0
36,0.1515,7,True,True,0
60,0.2024,15,True,True,0
36,0.35,2,False,True,0
36,0.2155,1,True,True,0
36,0.155,7,False,True,0
36,0.178,5,True,True,0
36,0.24,7,True,True,1
36,0.1199,1,True,True,0
60,0.261,1,False,True,0
36,0.1587,0,True,True,0
36,0.3177,6,False,False,0
12,0.1113,15,False,True,0
36,0.105,1,True,True,0
36,0.099,1,False,True,0
60,0.2015,1,False,True,0
60,0.2015,1,False,True,0
36,0.1414,6,False,True,0
60,0.187,1,True,True,0
36,0.1627,0,False,True,0
12,0.1,1,False,True,0
36,0.2599,1,False,False,0
36,0.2287,18,False,False,0
36,0.35,1,False,True,0
36,0.0749,3,True,True,0
60,0.1499,1,False,True,0
36,0.1775,0,False,True,0
36,0.1945,4,True,True,1
36,0.35,1,False,True,0
60,0.1474,1,True,True,0
60,0.1725,1,True,True,0
36,0.1401,1,False,True,0
36,0.2999,2,True,True,0
36,0.24,0,True,True,0
36,0.0925,4,False,True,0
60,0.1685,1,True,True,0
36,0.17,0,True,True,0
36,0.3177,1,True,True,0
36,0.2469,18,True,True,0
36,0.3199,1,True,True,0
36,0.0938,0,False,True,0
36,0.2148,15,True,True,0
60,0.198,1,False,True,0
36,0.1238,1,False,True,0
36,0.197,1,False,True,0
36,0.3177,2,True,True,0
60,0.3258,1,True,True,0
60,0.222,3,True,True,0
36,0.29,0,False,True,0
36,0.29,0,False,True,1
36,0.2099,13,True,True,0
60,0.14,1,False,True,0
36,0.1089,7,False,True,0
36,0.1099,1,True,True,0
60,0.1914,1,True,True,0
60,0.1396,1,True,True,0
36,0.2346,7,False,True,0
36,0.27,7,False,True,1
36,0.2639,1,True,True,0
36,0.2024,1,False,True,0
36,0.0809,1,False,True,0
36,0.2925,1,True,True,0
36,0.138,1,False,True,0
36,0.1449,18,False,True,0
12,0.0586,1,True,True,0
36,0.2368,0,False,True,0
36,0.1034,13,True,True,0
36,0.185,0,True,True,0
36,0.3575,0,False,True,0
60,0.2179,1,False,True,0
36,0.134,1,True,True,1
36,0.2895,0,False,True,0
36,0.155,1,False,True,0
36,0.2999,19,False,True,0
36,0.185,3,True,True,0
60,0.1845,15,False,True,0
36,0.35,1,False,True,0
36,0.1899,1,True,True,0
36,0.1555,4,False,True,0
60,0.1852,1,True,True,0
60,0.1984,3,False,False,0
36,0.11,0,False,True,1
36,0.1,0,True,True,0
36,0.0769,3,False,True,0
60,0.1752,1,True,True,0
36,0.0649,3,True,True,0
12,0.2399,3,False,True,0
36,0.29,0,False,True,0
60,0.176,1,False,True,0
36,0.1515,1,False,True,0
36,0.2515,1,True,True,0
36,0.2124,3,False,True,0
36,0.25,1,False,True,0
36,0.241,0,True,True,0
36,0.3199,7,False,True,0
36,0.2287,1,True,True,0
36,0.2639,1,True,False,0
36,0.2839,15,False,True,0
36,0.1199,1,False,True,0
36,0.1355,1,False,True,0
36,0.1189,1,False,True,0
60,0.2769,1,True,True,0
36,0.2699,1,False,True,0
36,0.2049,1,False,True,0
60,0.1984,2,False,True,0
36,0.3435,1,False,True,0
36,0.102,6,True,True,0
36,0.2492,1,True,True,0
36,0.184,1,False,True,0
36,0.35,1,False,True,0
36,0.1535,1,True,True,0
36,0.231,1,False,True,0
36,0.12,0,False,True,0
36,0.1349,1,True,True,0
36,0.1097,0,False,True,0
60,0.2849,1,False,True,0
60,0.215,1,True,True,0
36,0.09,0,False,True,0
60,0.1769,7,True,True,0
36,0.082,7,False,False,1
36,0.2999,1,True,True,0
36,0.1675,4,False,True,0
60,0.1585,1,False,True,0
60,0.2085,1,True,True,0
36,0.1249,1,True,True,0
36,0.2958,1,False,True,0
60,0.231,1,False,True,0
36,0.1249,1,True,True,0
36,0.1029,3,True,True,0
36,0.11,3,True,True,0
60,0.1519,1,False,True,0
60,0.173,1,True,True,0
36,0.098,1,False,True,0
36,0.08,0,True,True,1
36,0.14,0,True,True,0
36,0.1765,1,True,True,0
36,0.155,0,False,True,0
36,0.2452,2,True,True,0
60,0.2432,2,False,True,0
36,0.2399,2,True,True,0
36,0.1599,1,True,True,0
36,0.3177,3,False,True,0
36,0.2121,1,True,True,0
36,0.1399,1,False,True,0
36,0.0879,14,True,True,0
36,0.1299,7,False,True,0
36,0.09,0,True,True,0
60,0.1535,1,True,True,0
36,0.1239,1,True,True,0
36,0.2148,1,False,True,0
36,0.29,0,True,True,0
36,0.1135,0,True,True,0
36,0.2199,1,True,True,0
36,0.1039,1,True,True,0
36,0.1768,1,True,True,0
36,0.3099,7,False,True,0
60,0.2139,1,True,True,0
36,0.092,7,False,True,0
36,0.13,1,True,True,0
36,0.295,1,False,True,0
36,0.2958,1,False,True,0
36,0.0659,1,True,True,0
36,0.15,1,True,True,0
60,0.3049,1,True,True,0
36,0.2599,1,False,True,0
36,0.2695,0,False,True,0
12,0.0628,3,True,True,0
36,0.18,4,True,True,0
60,0.14,1,True,True,0
36,0.1299,1,True,True,0
36,0.12,3,True,True,1
36,0.0799,1,True,True,0
36,0.09,0,True,True,1
36,0.1774,20,False,True,0
60,0.173,3,False,True,0
36,0.1627,0,False,True,0
36,0.1639,1,False,True,0
36,0.102,1,False,True,0
36,0.11,0,False,True,0
36,0.15,2,True,True,0
36,0.0785,0,True,True,0
36,0.2419,2,True,True,0
36,0.1224,1,False,True,0
36,0.2148,20,False,True,0
36,0.2045,1,False,True,0
36,0.1139,1,True,True,0
36,0.15,7,True,True,0
36,0.2699,6,False,True,0
36,0.075,2,True,True,0
60,0.1744,1,True,True,0
36,0.3199,2,False,True,0
60,0.2489,7,True,True,0
36,0.09,0,True,True,0
36,0.2419,1,False,True,0
36,0.1939,1,True,True,0
36,0.2275,0,False,True,0
36,0.2452,1,True,True,0
36,0.09,0,False,True,0
36,0.107,7,True,True,0
12,0.0565,2,True,True,0
36,0.152,7,True,True,0
36,0.2205,7,True,True,0
36,0.09,3,True,True,0
36,0.3177,1,True,True,0
36,0.1971,1,False,True,0
36,0.0879,1,True,True,0
60,0.2085,3,False,True,0
36,0.1855,1,True,True,0
36,0.2049,1,True,True,0
36,0.2124,1,False,True,0
60,0.1585,1,True,True,0
36,0.199,2,True,True,0
36,0.2045,19,True,True,0
60,0.2209,1,False,True,0
36,0.3199,7,False,True,0
36,0.2859,13,False,True,0
36,0.18,1,True,True,0
36,0.28,1,False,True,0
36,0.1045,1,False,True,0
36,0.087,1,True,True,1
36,0.3177,1,True,True,0
36,0.1625,1,True,True,0
36,0.194,13,False,True,0
36,0.25,4,False,True,0
36,0.2625,1,False,False,0
36,0.3199,3,True,False,0
60,0.1655,1,True,True,0
36,0.2492,15,True,True,0
36,0.26,0,False,True,0
36,0.1045,1,True,True,0
60,0.184,1,False,True,0
36,0.0766,1,True,True,0
60,0.1628,2,True,True,0
36,0.1575,0,True,True,0
36,0.2595,5,True,False,1
12,0.1033,1,False,True,0
60,0.2333,7,False,True,0
60,0.2179,3,False,True,0
36,0.199,3,True,True,0
36,0.1189,1,True,True,0
12,0.1426,3,False,False,0
36,0.2085,1,False,True,0
60,0.1355,3,False,True,0
36,0.0695,7,True,True,0
36,0.098,3,True,True,0
36,0.0964,1,False,True,0
60,0.3165,2,True,True,0
60,0.1628,1,False,True,0
36,0.2639,13,True,True,0
36,0.1399,0,True,True,0
60,0.1419,1,True,True,0
36,0.29,1,True,True,0
60,0.2235,1,False,True,0
36,0.1434,0,True,True,0
36,0.21,0,False,True,0
36,0.1949,2,True,True,0
36,0.35,1,False,True,0
36,0.089,3,True,True,0
36,0.1239,1,True,True,0
36,0.1799,7,True,True,0
36,0.15,1,True,True,0
36,0.3177,13,False,True,0
36,0.2045,1,True,True,0
36,0.155,0,False,True,1
36,0.275,7,False,True,0
36,0.1399,1,True,True,0
36,0.1535,1,False,True,0
36,0.23,0,False,True,0
60,0.1875,1,False,True,0
36,0.35,6,False,True,0
36,0.2171,2,True,True,0
36,0.2958,1,False,True,0
36,0.111,0,True,True,0
60,0.2225,1,True,True,0
36,0.1679,15,True,False,0
36,0.1245,0,True,True,0
60,0.1419,1,True,True,0
36,0.1485,1,True,True,0
36,0.1399,7,True,True,0
60,0.1685,1,True,True,0
36,0.212,0,False,True,0
36,0.077,1,False,True,0
36,0.1559,1,True,True,0
36,0.2255,7,False,True,0
36,0.198,3,False,True,0
36,0.3099,1,True,True,0
36,0.1294,0,True,True,0
36,0.2599,1,True,True,0
36,0.1639,19,False,True,0
36,0.2492,1,True,True,0
36,0.1559,1,False,True,0
36,0.3199,6,True,True,0
36,0.1905,1,True,True,0
60,0.1076,1,True,True,0
36,0.1299,1,False,True,0
36,0.0774,0,False,True,0
36,0.1627,0,False,True,0
36,0.23,1,True,True,0
36,0.2099,1,False,True,0
36,0.28,1,False,True,0
60,0.3165,1,True,True,0
36,0.1074,1,False,True,0
36,0.212,0,False,True,0
36,0.2699,1,False,True,0
36,0.1449,3,True,False,0
36,0.1875,1,False,True,0
36,0.1509,1,True,True,0
36,0.155,1,False,True,0
36,0.1745,1,False,True,0
36,0.1774,11,False,True,0
36,0.2148,19,True,True,0
36,0.1685,1,False,True,0
36,0.1314,1,False,True,0
36,0.3134,2,True,True,0
36,0.17,0,True,True,0
60,0.1519,2,True,True,0
60,0.1173,1,True,True,0
36,0.201,1,True,True,0
60,0.135,15,True,True,0
36,0.1045,1,True,True,0
36,0.175,0,False,True,0
36,0.2537,3,False,False,0
36,0.1299,1,True,True,0
60,0.1364,2,True,True,0
36,0.2,1,True,True,0
36,0.2049,7,False,True,0
36,0.083,1,True,True,0
60,0.1189,1,True,True,0
36,0.1449,1,False,True,0
36,0.184,1,False,True,0
36,0.0974,1,False,True,0
36,0.2049,1,False,True,0
36,0.103,1,True,True,0
36,0.115,1,False,False,0
36,0.1197,0,True,True,0
60,0.2085,1,True,True,0
60,0.183,1,True,True,0
36,0.2145,0,True,True,1
36,0.115,0,False,True,0
36,0.0659,3,True,True,0
36,0.2699,1,True,True,0
36,0.2419,1,True,True,0
36,0.1535,3,True,True,0
60,0.1899,1,False,True,0
36,0.1799,1,True,True,0
36,0.2148,1,True,True,0
36,0.1639,3,False,True,0
36,0.215,0,False,True,0
36,0.2859,1,False,True,0
36,0.2005,7,False,True,0
36,0.2399,7,False,True,0
36,0.3177,3,True,True,0
36,0.2699,1,True,True,0
36,0.2099,0,False,True,0
36,0.0899,1,False,True,0
36,0.1299,1,True,True,0
36,0.0719,0,True,True,0
60,0.145,1,True,True,0
36,0.155,1,True,True,0
12,0.1304,1,True,True,0
36,0.0935,7,True,True,0
36,0.194,1,True,True,0
36,0.27,0,False,True,0
36,0.3177,1,True,True,0
36,0.162,1,False,True,0
60,0.1169,6,True,True,0
36,0.13,7,True,True,0
36,0.3199,3,False,False,0
36,0.1265,0,True,False,1
36,0.3177,1,False,True,0
36,0.2049,2,True,True,0
36,0.3199,1,True,True,0
60,0.1465,1,False,True,0
36,0.25,0,False,True,0
60,0.1419,15,False,True,0
60,0.1914,1,False,True,0
60,0.2259,2,False,True,0
60,0.2489,14,False,True,0
36,0.2085,3,False,True,0
36,0.1585,1,False,True,0
60,0.1655,1,True,True,0
36,0.1774,13,False,True,0
60,0.197,1,True,True,0
36,0.2346,15,False,True,0
60,0.1725,1,True,True,0
36,0.1795,1,True,True,0
36,0.1768,1,False,True,0
36,0.3177,15,True,True,0
36,0.3199,7,False,True,0
36,0.138,0,False,True,0
36,0.1314,1,False,True,0
36,0.1765,1,True,True,0
36,0.3177,3,False,False,0
60,0.1419,1,False,True,0
36,0.0809,1,True,True,0
36,0.184,1,True,False,0
36,0.1414,7,False,True,0
36,0.1089,1,False,True,0
36,0.1139,1,True,True,0
36,0.21,1,True,True,0
36,0.067,3,True,True,0
36,0.175,0,False,True,0
36,0.21,0,False,True,0
36,0.199,0,False,True,0
36,0.3177,1,True,True,0
36,0.2199,1,True,True,0
60,0.2557,1,True,True,0
36,0.29,0,True,True,0
60,0.1649,18,False,True,0
36,0.1465,14,True,True,0
36,0.1349,1,True,True,0
36,0.2492,7,False,True,0
36,0.1449,1,True,True,0
36,0.3134,1,False,True,0
36,0.135,1,False,True,0
36,0.226,7,False,True,0
36,0.0964,1,True,True,0
36,0.3148,3,False,True,0
36,0.1469,1,True,True,0
36,0.2346,2,True,True,0
36,0.22,1,False,True,0
60,0.1169,2,True,True,0
36,0.18,1,True,True,0
36,0.1639,2,False,True,0
36,0.184,1,False,True,0
36,0.3177,7,False,True,0
36,0.2525,3,True,True,0
60,0.184,1,False,True,0
36,0.0809,1,True,True,0
36,0.15,0,True,True,0
60,0.2319,7,False,True,0
36,0.093,20,False,True,0
36,0.1405,1,True,True,0
36,0.2999,1,True,True,0
36,0.26,3,True,True,0
36,0.2699,1,True,True,0
36,0.184,1,True,True,0
36,0.2419,1,False,True,0
36,0.1559,1,True,True,0
36,0.2494,4,True,False,1
36,0.2629,1,False,True,0
60,0.1486,2,False,True,0
36,0.1029,1,False,True,0
60,0.1819,7,True,True,0
36,0.19,0,False,True,0
36,0.1169,0,False,True,0
36,0.1097,0,True,True,0
36,0.3125,6,False,True,0
60,0.2432,1,False,True,0
60,0.2769,1,False,True,0
36,0.1685,1,False,True,0
36,0.35,6,False,False,0
60,0.287,3,True,True,0
36,0.3435,7,True,True,0
36,0.072,7,False,True,0
36,0.162,1,False,True,0
36,0.0716,2,True,True,0
60,0.2489,2,True,True,0
36,0.0999,1,True,True,0
36,0.3134,2,False,True,0
36,0.185,7,False,False,0
36,0.174,0,False,True,0
36,0.1575,0,False,True,0
36,0.1249,1,False,True,0
36,0.1239,1,False,True,0
36,0.24,0,True,True,0
36,0.1235,1,True,True,0
36,0.092,3,True,False,0
36,0.145,7,False,True,0
36,0.11,0,False,True,0
36,0.0949,1,True,True,0
36,0.1795,1,False,True,0
36,0.1627,0,True,True,0
36,0.104,1,False,True,0
36,0.0925,0,False,True,1
36,0.2725,7,False,True,0
36,0.165,0,False,True,0
36,0.2599,1,True,True,0
36,0.0659,1,True,True,0
36,0.15,0,True,True,0
36,0.1995,0,False,True,2
36,0.2199,1,True,True,0
60,0.2849,1,False,False,0
36,0.1249,1,False,False,0
60,0.1984,1,True,True,0
36,0.1314,1,True,True,0
36,0.086,4,False,True,0
36,0.0869,1,True,True,0
36,0.2233,1,False,False,0
60,0.2489,13,True,True,0
36,0.1499,0,False,True,0
36,0.2495,0,False,True,0
36,0.2566,3,True,True,0
36,0.1679,3,True,False,0
36,0.0835,1,True,True,0
36,0.1074,1,False,True,0
36,0.2015,1,True,True,0
36,0.075,1,False,True,0
60,0.2015,1,True,True,0
36,0.1099,2,True,False,0
36,0.2254,1,True,True,0
36,0.1834,0,True,True,0
36,0.1656,1,False,True,0
60,0.0961,1,True,True,0
36,0.1499,7,True,True,0
36,0.23,0,False,True,0
36,0.149,1,True,True,0
60,0.2684,6,False,True,0
60,0.1385,1,True,True,0
36,0.105,2,True,True,0
60,0.1984,1,True,True,0
36,0.1025,4,True,True,0
60,0.1914,7,False,True,0
36,0.1795,1,True,True,0
36,0.0659,1,True,True,0
36,0.0649,1,True,True,0
36,0.1895,0,False,True,0
60,0.1305,2,True,True,0
36,0.35,3,True,True,0
36,0.2699,1,False,True,0
36,0.055,0,False,True,0
36,0.35,7,True,True,0
36,0.1585,1,True,True,0
36,0.3199,6,True,False,0
36,0.198,4,True,True,0
36,0.14,1,True,False,0
60,0.183,6,True,True,0
36,0.2699,2,False,True,0
60,0.18,1,True,True,0
36,0.0725,4,True,True,0
36,0.29,0,True,True,0
36,0.1039,1,True,True,0
36,0.17,0,False,True,0
36,0.173,0,False,True,0
36,0.1,0,True,True,0
36,0.115,0,False,True,0
36,0.239,0,False,True,0
60,0.157,1,False,True,0
36,0.1775,0,True,True,0
36,0.3199,1,False,True,0
60,0.1984,1,False,True,0
36,0.1425,0,False,True,0
36,0.1449,1,False,True,0
60,0.1984,1,True,True,0
36,0.1939,6,False,True,0
36,0.1795,1,True,True,0
36,0.2699,1,False,True,0
36,0.135,0,True,True,0
60,0.2506,7,False,False,0
36,0.142,1,False,True,1
36,0.2561,1,False,True,0
36,0.2924,1,True,True,0
36,0.2049,1,True,True,0
36,0.274,7,False,True,0
36,0.3177,7,False,True,0
36,0.1449,3,False,False,0
36,0.1768,3,True,True,0
36,0.3125,2,True,True,0
36,0.15,1,True,True,0
60,0.198,1,False,True,0
36,0.1089,1,True,True,0
36,0.1734,1,False,True,0
36,0.2566,1,False,True,0
36,0.2159,1,False,True,0
36,0.07,0,True,True,0
60,0.2359,1,False,True,0
36,0.24,0,True,True,0
36,0.1469,6,True,True,0
36,0.1575,0,False,True,0
36,0.3177,1,True,True,0
36,0.0782,4,False,True,1
36,0.35,7,False,True,0
60,0.1655,12,False,False,0
60,0.208,7,False,True,0
36,0.0849,1,True,True,1
60,0.1769,1,True,True,0
36,0.1299,1,True,True,0
36,0.1139,1,True,True,0
60,0.195,1,True,True,0
60,0.2925,7,False,True,0
36,0.22,0,False,True,0
36,0.35,1,True,True,0
36,0.27,0,False,True,0
60,0.2489,1,False,True,0
60,0.1769,15,False,True,0
36,0.145,7,False,True,0
36,0.1099,7,False,True,0
36,0.29,0,False,True,0
60,0.149,7,True,True,0
36,0.135,4,True,True,0
36,0.14,1,False,True,0
36,0.3199,1,True,True,0
60,0.2498,13,False,True,0
36,0.1249,1,True,True,0
36,0.1615,0,False,True,0
60,0.2059,1,True,True,0
36,0.128,1,False,True,0
36,0.203,1,False,True,0
36,0.1905,1,False,True,0
36,0.2099,2,False,False,0
36,0.1463,0,True,True,0
36,0.24,0,True,True,0
36,0.09,0,True,True,0
36,0.1955,3,True,True,1
36,0.1415,1,True,True,0
60,0.1914,1,True,True,0
36,0.1034,2,False,True,0
36,0.1189,1,False,True,0
36,0.1195,0,False,True,0
60,0.3304,1,False,True,0
60,0.2899,1,True,True,0
36,0.0949,7,True,True,0
60,0.1725,1,True,True,0
12,0.2254,1,False,True,0
36,0.06,3,True,True,0
36,0.2245,0,False,True,0
60,0.183,1,True,True,0
60,0.152,1,True,True,0
60,0.1699,1,True,True,0
36,0.1725,1,False,True,0
60,0.2632,1,False,True,0
36,0.18,1,True,True,0
60,0.2099,1,False,True,0
36,0.2365,7,True,False,0
36,0.0809,1,True,True,0
60,0.2489,3,False,False,0
36,0.1314,1,True,True,0
36,0.247,7,False,True,0
60,0.215,1,False,True,0
12,0.2669,3,True,True,0
36,0.2075,0,False,True,0
36,0.15,1,True,False,0
60,0.1695,1,False,True,0
36,0.26,0,False,True,0
36,0.196,7,False,True,0
36,0.11,0,True,True,0
36,0.16,0,False,True,0
